,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
207,34.0,3.0,9.0,Krasnaya Kuznitsa,UCFS,0-AllShips,Russian Maritime Register,280.3,Russia,485.0,Mys Nazimova,2.9,2.4,10130930.0,MT-7005,Russia,532.0,261.0,9060819.0,VLADIVOSTOK,43.070565,46.0,131.913272,273426000,Pyotr Gusenkov,5-Moored,921522,Antey LLC,Antey LLC,Unknown,Nevelsk,Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:31:34.000Z""",1668184294.0,7-Cargo,1994-00-00,10.0,,POINT (131.913272 43.070565),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
208,104.0,11.0,16.0,Diepen Scheepswerven Bv,PDKK,9-NoInfo,Bureau Veritas,306.9,Netherlands,7480.0,Pancan,8.013,7.9,11291300.0,,Netherlands,5471.0,308.0,9085479.0,DURBAN,-24.589578,126.0,-2.753588,244790145,Cool Expreso,0-Underway(Engine),,GreenSea Chartering BVBA,Seatrade Groningen BV,North of England,Breskens,Propeller : Controllable Pitch,,,,12.4,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:30:51.000Z""",1668184251.0,7-Cargo,22/07/1994,17.0,,POINT (-2.753588 -24.589578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,36.0,6.0,9.0,R.T.C.,WCY9073,0-AllShips,,320.2,United States of America,,Tacoma,,0.0,8261400.0,,United States Of America,481.0,311.0,8034825.0,SEATTLE,47.282527,50.0,-122.407202,366762440,Dolphin,0-Underway(Engine),617019,Trident Seafoods Corp,Trident Seafoods Corp,Steamship Mutual,"Seattle, WA",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-08-26T21:26:14.000Z""",1661549174.0,7-Cargo,,0.0,SH,POINT (-122.407202 47.282527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,153.7,,,,,,,,,,151.0,,,37.209303,,26.044542,538002996,,0-Underway(Engine),,,,,,,,,,3.8,,,,"""2022-03-16T17:03:22.000Z""",1647450202.0,,,,,POINT (26.044542 37.209303),172.0,5679.0,Greek Exclusive Economic Zone,2099.0,200NM,2099.0,Greece,GRC,Greece,0.0,0.0,,,,0.0,0.0,,,,23.93245,36.50714,5679.0,482910.0,GRC,,,300.0,,,300.0,,
211,26.0,16.0,20.0,Singapore unknown,V4JX4,9-NoInfo,,329.2,,3000.0,Red Sea - High Seas,2.893,2.9,8131000.0,,St Kitts & Nevis,3135.0,131.0,8637031.0,DUBAYY,17.025095,85.0,39.898707,341092000,Siam,1-AtAnchor,,Rptd Sold Undisclosed Interest,  Unknown,Gard,Basseterre,Propeller : Not Applicable,,,,0.0,S,In Service/Commission,Offshore Support Vessel,"""2022-11-10T22:49:25.000Z""",1668120565.0,9-Other,,0.0,,POINT (39.898707 17.025095),160.0,8351.0,Eritrean Exclusive Economic Zone,2111.0,200NM,2111.0,Eritrea,ERI,Eritrea,0.0,0.0,,,,0.0,0.0,,,,40.59255,15.82346,8351.0,78110.0,ERI,,,232.0,,,232.0,,
212,156.0,8.0,29.0,I-S Shipyard Co Ltd,3FTP2,0-AllShips,Nippon Kaiji Kyokai,210.9,Japan,37662.0,Br Vdc,10.54,6.2,11112300.0,,Panama,23232.0,213.0,9894612.0,PUERTO DE HAINA,-0.17804,179.0,-47.861598,354408000,Nord Dubai,0-Underway(Engine),5240221,Toei Japan Ltd,Kiku Kaiyo Kosan KK,UK P&I,Panama,Propeller : Fixed Pitch,,,other cargo ship,12.9,S,In Service/Commission,Bulk Carrier,"""2022-11-11T16:35:02.000Z""",1668184502.0,7-Cargo,22/01/2021,14.7,,POINT (-47.861598 -0.17804),250.0,8464.0,Brazilian Exclusive Economic Zone,2143.0,200NM,2143.0,Brazil,BRA,Brazil,0.0,0.0,,,,0.0,0.0,,,,-39.44423,-11.09799,8464.0,3205183.0,BRA,,,76.0,,,76.0,,
213,84.0,8.0,16.0,Kitanihon,3FQH9,0-AllShips,CR Classification Society,163.0,Taiwan,5475.0,Rabaul P.n.g,7.665,5.3,11040400.0,,Panama,4361.0,263.0,8420763.0,RABAUL,-4.227167,109.0,152.167333,357020000,Tiara 108,1-AtAnchor,4192710B,Hua Fu Intl Group SA,Hua Fu Intl Group SA,Shipowners' Club,Panama,Propeller : Fixed Pitch,435702010.0,,,0.2,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:17:06.000Z""",1668183426.0,7-Cargo,14/03/1985,16.0,,POINT (152.167333 -4.227167),259.0,8324.0,Papua New Guinean Exclusive Economic Zone,2237.0,200NM,2237.0,Papua New Guinea,PNG,Papua New Guinea,0.0,0.0,,,,0.0,0.0,,,,150.71774,-5.46159,8324.0,2399638.0,PNG,,,598.0,,,598.0,,
214,25.0,3.0,6.0,Higashi Kyushu Shipbuilding Co,315,Unknown,,318.6,South Korea,200.0,,,0.0,2460.0,,"Korea, South",138.0,119.6,0.0,MOJI KO,33.129022,39.0,132.484832,440052290,105gwang Myeong,15-NotDefined,1911007-6482203,Kim J-C,Kim J-C,Unknown,Tongyeong,Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Fish Carrier,"""2022-11-11T15:48:57.000Z""",1668181737.0,0-Unknown,05/03/1988,0.0,SH,POINT (132.484832 33.129022),224.0,8487.0,Japanese Exclusive Economic Zone,2121.0,200NM,2121.0,Japan,JPN,Japan,0.0,0.0,,,,0.0,0.0,,,,138.44863,29.55656,8487.0,4066513.0,JPN,,,392.0,,,392.0,,
215,0.0,0.0,0.0,,,0-AllShips,,111.3,,,,,0.0,0.0,,,,111.3,0.0,MERAUKE,-5.132517,0.0,136.708183,525999888,Kmn Semut Ireng 01,15-NotDefined,,,,,,,,,,1.3,,,,"""2022-07-11T18:26:23.000Z""",1657563983.0,30-Fishing,,,,POINT (136.708183 -5.132517),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
216,123.0,7.0,23.0,,V3VT6,0-AllShips,,287.5,,,Istanbul Road,,5.4,1030700.0,,,,287.5,9132480.0,HAIFA,32.87638,143.0,35.011103,312115000,Serdika,1-AtAnchor,,,,,,,,,,0.0,,,,"""2022-06-19T12:50:32.000Z""",1655643032.0,7-Cargo,,,,POINT (35.011103 32.87638),185.0,8375.0,Israeli Exclusive Economic Zone,2123.0,200NM,2123.0,Israel,ISR,Israel,0.0,0.0,,,,0.0,0.0,,,,34.08805,32.57437,8375.0,24628.0,ISR,,,376.0,,,376.0,,
217,30.0,4.0,9.0,Christensen Shipyards Ltd,ZGCW9,0-AllShips,American Bureau of Shipping,179.7,United States of America,90.0,Port Everglades,2.35,2.4,7280900.0,,Cayman Islands,499.0,177.0,9400992.0,PORT EVERGLADES,26.09864,48.0,-80.162558,319038000,No Comment,5-Moored,743831,Luxury Yacht Group LLC,  Unknown,Unknown,George Town,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Yacht,"""2022-08-05T11:42:59.000Z""",1659699779.0,37-Pleasure,,16.0,SH,POINT (-80.162558 26.09864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,4.0,7.0,Nordtveit H&E Skibsbyggeri AS,JXDJ,0-AllShips,,258.7,Norway,200.0,,,0.0,0.0,VA-196-K,Norway,279.0,297.0,8612770.0,KRISTIANSAND,58.076948,33.0,8.013895,257349500,Horisont Iii,15-NotDefined,,Horisont 2 AS,Horisont 2 AS,Unknown,Kristiansand,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:36:38.000Z""",1668184598.0,30-Fishing,1986-04-00,0.0,SH,POINT (8.013895 58.076948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,93.0,15.0,18.0,,3FHP2,0-AllShips,,289.7,,,Chittagong,,5.8,11090800.0,,,,157.7,8517815.0,,40.857467,125.0,29.284383,353242000,Ostrov Beringa,6-Aground,,,,,,,,,,0.0,,,,"""2021-12-22T11:42:18.000Z""",1640173338.0,7-Cargo,,,,POINT (29.284383 40.857467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,30.0,4.0,8.0,Miho Shimizu,JVZX6,0-AllShips,,76.0,Hong Kong,288.0,Busan,3.5,4.4,11101000.0,,Mongolia,497.0,8.2,7920247.0,PUSAN,35.050048,49.0,129.064793,457786000,Sun Rise,0-Underway(Engine),45611880,Crystal Tiger Transportation,  Unknown,Unknown,Ulaanbaatar,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:40:34.000Z""",1668184834.0,7-Cargo,26/01/1980,10.0,SH,POINT (129.064793 35.050048),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
221,25.0,4.0,8.0,Graeve,HP2244,0-AllShips,Registro Italiano Navale,220.0,Netherlands,,Nhk Windmill Park,3.2,3.5,10181900.0,,Panama,273.0,214.0,8410031.0,DEN HELDER,52.702277,35.0,4.215138,356086000,Alcedo,0-Underway(Engine),4933718,Alaborg Offshore Services BV,SeaMar Services BV,Unknown,Panama,Propeller : Fixed Pitch,,,,1.6,S,In Service/Commission,Standby Safety Vessel,"""2022-11-11T16:37:58.000Z""",1668184678.0,51-SAR,20/09/1984,10.0,SH,POINT (4.215138 52.702277),216.0,5668.0,Dutch Exclusive Economic Zone,15.0,200NM,15.0,Netherlands,NLD,Netherlands,0.0,0.0,,,,0.0,0.0,,,,4.18654,53.61208,5668.0,64328.0,NLD,,,528.0,,,528.0,,
222,,,,,,,,10.5,,,,,,,,,,25.0,,,1.240778,,103.87806,636017301,,13-Reserved,,,,,,,,,,2.9,,,,"""2022-08-25T08:37:37.000Z""",1661416657.0,,,,,POINT (103.87806 1.240778),200.0,8485.0,Singaporean Exclusive Economic Zone,2190.0,200NM,2190.0,Singapore,SGP,Singapore,0.0,0.0,,,,0.0,0.0,,,,103.81835,1.27519,8485.0,714.0,SGP,,,702.0,,,702.0,,
